timestamp,state,armed,flight_mode,lat,lon,alt_agl,alt_amsl,vx,vy,vz,batt_v,batt_pct,gps_fix,gps_sats,target_x,target_y,target_z,target_vx,target_vy,target_vz,cmd_vx,cmd_vy,cmd_vz
1786010449.5531018,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010449.754633,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010449.991114,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010450.284434,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010450.5043283,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010450.731151,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010450.9603755,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010451.1731308,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010451.383581,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010451.632327,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010451.8603458,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010452.104406,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010452.32037,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010452.5288594,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010452.7563682,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010452.9680538,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010453.1923296,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010453.4204204,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010453.6443696,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010453.8883767,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010454.120337,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010454.3482037,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010454.5683122,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010454.7963727,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010455.0243893,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010455.2365193,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010455.4683847,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010455.7163737,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010455.9443367,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010456.1803172,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010456.3963761,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010456.6283927,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010456.8403888,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010457.0563824,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010457.2844312,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010457.5163975,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010457.74837,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010458.0404003,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010458.3203828,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010458.6020448,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010458.880422,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010459.139709,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010459.364319,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010459.6249118,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010459.8760955,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010460.0976336,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010460.3324137,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010460.592115,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010460.8403745,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1786010461.0883536,TRACKING,0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,-0.01730388925510877,0.0057651128314939876,3.5,0.0,0.0,0.0,0.0,0.0,0.0
