timestamp_utc,elapsed_s,armed,flight_mode,lat_deg,lon_deg,alt_agl_m,alt_amsl_m,vx_ms,vy_ms,vz_ms,roll_deg,pitch_deg,yaw_deg,groundspeed_ms,airspeed_ms,heading_deg,throttle_pct,battery_v,battery_a,battery_pct,gps_fix_type,satellites_visible,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,last_status_text
2026-07-10T08:54:47.514Z,0.507,False,UNKNOWN,0.0000000,0.0000000,0.42,-0.04,0.00,0.00,0.00,1.06,1.24,15.48,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:54:48.014Z,1.007,False,STABILIZE,0.0000000,0.0000000,0.42,-0.04,0.00,0.00,0.00,1.05,1.24,15.48,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:54:48.517Z,1.510,False,STABILIZE,0.0000000,0.0000000,0.43,-0.04,0.00,0.00,0.00,1.05,1.24,15.49,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:54:49.017Z,2.010,False,STABILIZE,0.0000000,0.0000000,0.44,-0.04,0.00,0.00,0.00,1.06,1.24,15.49,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:54:49.517Z,2.510,False,STABILIZE,0.0000000,0.0000000,0.43,-0.04,0.00,0.00,0.00,1.06,1.24,15.49,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:54:50.018Z,3.011,False,STABILIZE,0.0000000,0.0000000,0.41,-0.04,0.00,0.00,0.00,1.06,1.24,15.49,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:54:50.518Z,3.511,False,STABILIZE,0.0000000,0.0000000,0.41,-0.04,0.00,0.00,0.00,1.06,1.23,15.49,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:54:51.019Z,4.011,False,STABILIZE,0.0000000,0.0000000,0.38,-0.04,0.00,0.00,0.00,1.05,1.23,15.49,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:54:51.519Z,4.511,False,STABILIZE,0.0000000,0.0000000,0.41,-0.04,0.00,0.00,0.00,1.06,1.23,15.50,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:54:52.019Z,5.012,False,STABILIZE,0.0000000,0.0000000,0.38,-0.04,0.00,0.00,0.00,1.05,1.22,15.50,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
