timestamp_utc,elapsed_s,armed,flight_mode,lat_deg,lon_deg,alt_agl_m,alt_amsl_m,vx_ms,vy_ms,vz_ms,roll_deg,pitch_deg,yaw_deg,groundspeed_ms,airspeed_ms,heading_deg,throttle_pct,battery_v,battery_a,battery_pct,gps_fix_type,satellites_visible,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,last_status_text
2026-07-09T13:09:36.700Z,0.504,False,UNKNOWN,0.0000000,0.0000000,-1.67,0.00,0.00,0.00,0.00,0.26,4.16,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:37.200Z,1.004,False,STABILIZE,0.0000000,0.0000000,-1.67,0.00,0.00,0.00,0.00,0.26,4.16,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:37.700Z,1.504,False,STABILIZE,0.0000000,0.0000000,-1.70,0.00,0.00,0.00,0.00,0.26,4.16,73.19,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:38.202Z,2.006,False,STABILIZE,0.0000000,0.0000000,-1.69,0.00,0.00,0.00,0.01,0.26,4.16,73.19,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:38.702Z,2.506,False,STABILIZE,0.0000000,0.0000000,-1.70,0.00,0.00,0.00,0.01,0.26,4.16,73.19,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:39.202Z,3.006,False,STABILIZE,0.0000000,0.0000000,-1.69,0.00,0.00,0.00,0.01,0.26,4.16,73.19,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:39.703Z,3.507,False,STABILIZE,0.0000000,0.0000000,-1.69,0.00,0.00,0.00,0.01,0.26,4.15,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:40.205Z,4.009,False,STABILIZE,0.0000000,0.0000000,-1.69,0.00,0.00,0.00,0.01,0.26,4.16,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:40.705Z,4.509,False,STABILIZE,0.0000000,0.0000000,-1.69,0.00,0.00,0.00,0.01,0.26,4.15,73.19,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:41.206Z,5.010,False,STABILIZE,0.0000000,0.0000000,-1.68,0.00,0.00,0.00,0.01,0.26,4.15,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:41.707Z,5.511,False,STABILIZE,0.0000000,0.0000000,-1.70,0.00,0.00,0.00,0.00,0.26,4.15,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:42.208Z,6.011,False,STABILIZE,0.0000000,0.0000000,-1.69,0.00,0.00,0.00,0.00,0.27,4.15,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:42.800Z,6.603,False,STABILIZE,0.0000000,0.0000000,-1.69,0.00,0.00,0.00,0.00,0.27,4.15,73.19,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:43.300Z,7.103,False,STABILIZE,0.0000000,0.0000000,-1.66,0.00,0.00,0.00,0.00,0.27,4.15,73.19,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:43.800Z,7.603,False,STABILIZE,0.0000000,0.0000000,-1.67,0.00,0.00,0.00,0.00,0.27,4.15,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:44.300Z,8.104,False,STABILIZE,0.0000000,0.0000000,-1.69,0.00,0.00,0.00,0.00,0.26,4.15,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:44.800Z,8.604,False,STABILIZE,0.0000000,0.0000000,-1.69,0.00,0.00,0.00,0.00,0.27,4.15,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:45.301Z,9.105,False,STABILIZE,0.0000000,0.0000000,-1.71,0.00,0.00,0.00,0.00,0.26,4.15,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:45.801Z,9.605,False,STABILIZE,0.0000000,0.0000000,-1.74,0.00,0.00,0.00,0.00,0.27,4.15,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:46.301Z,10.105,False,STABILIZE,0.0000000,0.0000000,-1.79,0.00,0.00,0.00,0.00,0.27,4.15,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:46.803Z,10.607,False,STABILIZE,0.0000000,0.0000000,-1.76,0.00,0.00,0.00,0.00,0.27,4.15,73.20,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:47.303Z,11.107,False,STABILIZE,0.0000000,0.0000000,-1.74,0.00,0.00,0.00,0.01,0.27,4.15,73.19,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:09:47.803Z,11.607,False,STABILIZE,0.0000000,0.0000000,-1.76,0.00,0.00,0.00,0.01,0.27,4.15,73.19,0.00,0.00,73.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
