timestamp_utc,elapsed_s,armed,flight_mode,lat_deg,lon_deg,alt_agl_m,alt_amsl_m,vx_ms,vy_ms,vz_ms,roll_deg,pitch_deg,yaw_deg,groundspeed_ms,airspeed_ms,heading_deg,throttle_pct,battery_v,battery_a,battery_pct,gps_fix_type,satellites_visible,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,last_status_text
2026-07-09T13:23:04.248Z,0.503,False,UNKNOWN,0.0000000,0.0000000,-0.05,-0.04,0.00,0.00,0.01,2.10,1.34,83.12,0.00,0.00,83.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:23:04.750Z,1.005,False,STABILIZE,0.0000000,0.0000000,-0.04,-0.04,0.00,0.00,0.01,2.10,1.34,83.12,0.00,0.00,83.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:23:05.252Z,1.508,False,STABILIZE,0.0000000,0.0000000,-0.06,-0.04,0.00,0.00,0.01,2.10,1.34,83.12,0.00,0.00,83.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:23:05.753Z,2.008,False,STABILIZE,0.0000000,0.0000000,-0.08,-0.04,0.00,0.00,0.01,2.10,1.34,83.12,0.00,0.00,83.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:23:06.253Z,2.508,False,STABILIZE,0.0000000,0.0000000,-0.08,-0.04,0.00,0.00,0.01,2.10,1.34,83.12,0.00,0.00,83.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:23:06.753Z,3.008,False,STABILIZE,0.0000000,0.0000000,-0.10,-0.04,0.00,0.00,0.01,2.10,1.34,83.12,0.00,0.00,83.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:25:13.162Z,3.508,False,STABILIZE,0.0000000,0.0000000,-0.06,-0.04,0.00,0.00,0.01,2.10,1.34,83.11,0.00,0.00,83.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:25:13.664Z,4.010,False,STABILIZE,0.0000000,0.0000000,-0.07,-0.04,0.00,0.00,0.01,2.10,1.34,83.11,0.00,0.00,83.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:25:14.257Z,4.603,False,STABILIZE,0.0000000,0.0000000,-0.15,-0.04,0.00,0.00,0.01,2.10,1.34,83.12,0.00,0.00,83.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:25:14.757Z,5.103,False,STABILIZE,0.0000000,0.0000000,-0.10,-0.04,0.00,0.00,0.02,2.10,1.34,83.12,0.00,0.00,83.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
