timestamp_utc,elapsed_s,armed,flight_mode,lat_deg,lon_deg,alt_agl_m,alt_amsl_m,vx_ms,vy_ms,vz_ms,roll_deg,pitch_deg,yaw_deg,groundspeed_ms,airspeed_ms,heading_deg,throttle_pct,battery_v,battery_a,battery_pct,gps_fix_type,satellites_visible,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,last_status_text
2026-07-09T13:53:00.140Z,0.500,False,UNKNOWN,0.0000000,0.0000000,-0.07,0.00,0.00,0.00,0.00,2.17,1.31,84.35,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-09T13:53:00.640Z,1.000,False,STABILIZE,0.0000000,0.0000000,-0.09,0.00,0.00,0.00,0.00,2.17,1.31,84.34,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,PreArm: Board (4.0v) out of range 4.3-5.8v
2026-07-09T13:53:01.141Z,1.501,False,STABILIZE,0.0000000,0.0000000,-0.07,0.00,0.00,0.00,0.00,2.17,1.31,84.33,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,PreArm: Board (4.0v) out of range 4.3-5.8v
2026-07-09T13:53:01.642Z,2.002,False,STABILIZE,0.0000000,0.0000000,-0.06,0.00,0.00,0.00,0.00,2.17,1.31,84.32,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,PreArm: Board (4.0v) out of range 4.3-5.8v
2026-07-09T13:53:02.142Z,2.502,False,STABILIZE,0.0000000,0.0000000,-0.08,0.00,0.00,0.00,0.00,2.16,1.31,84.32,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,PreArm: Board (4.0v) out of range 4.3-5.8v
2026-07-09T13:53:02.642Z,3.002,False,STABILIZE,0.0000000,0.0000000,-0.10,0.00,0.00,0.00,0.00,2.16,1.31,84.31,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,PreArm: Board (4.0v) out of range 4.3-5.8v
2026-07-09T13:53:03.144Z,3.503,False,STABILIZE,0.0000000,0.0000000,-0.11,0.00,0.00,0.00,0.00,2.17,1.31,84.31,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,PreArm: Board (4.0v) out of range 4.3-5.8v
2026-07-09T13:53:03.656Z,4.016,False,STABILIZE,0.0000000,0.0000000,-0.11,0.00,0.00,0.00,0.00,2.17,1.31,84.31,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,PreArm: Board (4.0v) out of range 4.3-5.8v
2026-07-09T13:53:04.171Z,4.531,False,STABILIZE,0.0000000,0.0000000,-0.10,0.00,0.00,0.00,0.00,2.17,1.31,84.31,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:04.684Z,5.044,False,STABILIZE,0.0000000,0.0000000,-0.09,0.00,0.00,0.00,0.00,2.17,1.31,84.30,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:05.196Z,5.555,False,STABILIZE,0.0000000,0.0000000,-0.14,0.00,0.00,0.00,0.00,2.17,1.31,84.30,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:05.708Z,6.068,False,STABILIZE,0.0000000,0.0000000,-0.12,0.00,0.00,0.00,0.01,2.17,1.31,84.30,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:06.216Z,6.576,False,STABILIZE,0.0000000,0.0000000,-0.12,0.00,0.00,0.00,0.01,2.17,1.31,84.30,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:06.725Z,7.085,False,STABILIZE,0.0000000,0.0000000,-0.13,0.00,0.00,0.00,0.01,2.17,1.31,84.30,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:07.231Z,7.591,False,STABILIZE,0.0000000,0.0000000,-0.14,0.00,0.00,0.00,0.01,2.17,1.31,84.29,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:07.742Z,8.101,False,STABILIZE,0.0000000,0.0000000,-0.14,0.00,0.00,0.00,0.01,2.17,1.31,84.29,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:08.249Z,8.609,False,STABILIZE,0.0000000,0.0000000,-0.11,0.00,0.00,0.00,0.01,2.17,1.31,84.29,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:08.756Z,9.116,False,STABILIZE,0.0000000,0.0000000,-0.16,0.00,0.00,0.00,0.01,2.17,1.31,84.29,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:09.263Z,9.623,False,STABILIZE,0.0000000,0.0000000,-0.13,0.00,0.00,0.00,0.01,2.17,1.31,84.29,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:09.769Z,10.129,False,STABILIZE,0.0000000,0.0000000,-0.10,0.00,0.00,0.00,0.01,2.17,1.31,84.30,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:10.276Z,10.635,False,STABILIZE,0.0000000,0.0000000,-0.13,0.00,0.00,0.00,0.00,2.17,1.31,84.29,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:10.782Z,11.142,False,STABILIZE,0.0000000,0.0000000,-0.13,0.00,0.00,0.00,0.00,2.17,1.31,84.29,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:11.287Z,11.647,False,STABILIZE,0.0000000,0.0000000,-0.11,0.00,0.00,0.00,0.00,2.17,1.31,84.28,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:11.791Z,12.150,False,STABILIZE,0.0000000,0.0000000,-0.08,0.00,0.00,0.00,0.00,2.17,1.31,84.29,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:12.295Z,12.655,False,STABILIZE,0.0000000,0.0000000,-0.11,0.00,0.00,0.00,0.00,2.17,1.31,84.28,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:12.797Z,13.157,False,STABILIZE,0.0000000,0.0000000,-0.13,0.00,0.00,0.00,0.00,2.17,1.31,84.28,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:13.301Z,13.661,False,STABILIZE,0.0000000,0.0000000,-0.16,0.00,0.00,0.00,0.00,2.17,1.31,84.28,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:13.807Z,14.167,False,STABILIZE,0.0000000,0.0000000,-0.13,0.00,0.00,0.00,0.00,2.17,1.31,84.28,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
2026-07-09T13:53:14.310Z,14.670,False,STABILIZE,0.0000000,0.0000000,-0.11,0.00,0.00,0.00,0.00,2.17,1.31,84.27,0.00,0.00,84.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,GPS 1: u-blox saving config
