timestamp_utc,elapsed_s,armed,flight_mode,lat_deg,lon_deg,alt_agl_m,alt_amsl_m,vx_ms,vy_ms,vz_ms,roll_deg,pitch_deg,yaw_deg,groundspeed_ms,airspeed_ms,heading_deg,throttle_pct,battery_v,battery_a,battery_pct,gps_fix_type,satellites_visible,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,last_status_text
2026-07-10T08:51:44.488Z,0.500,False,UNKNOWN,0.0000000,0.0000000,0.21,-0.04,0.00,0.00,-0.01,1.04,1.22,15.40,0.00,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:44.989Z,1.001,False,STABILIZE,0.0000000,0.0000000,0.18,-0.04,0.00,0.00,-0.01,1.05,1.22,15.40,0.00,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:45.490Z,1.502,False,STABILIZE,0.0000000,0.0000000,0.15,-0.04,0.00,0.00,-0.01,1.05,1.22,15.40,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:45.990Z,2.002,False,STABILIZE,0.0000000,0.0000000,0.20,-0.04,0.00,0.00,-0.01,1.05,1.22,15.40,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:46.490Z,2.502,False,STABILIZE,0.0000000,0.0000000,0.16,-0.04,0.00,0.00,0.00,1.05,1.22,15.40,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:46.990Z,3.002,False,STABILIZE,0.0000000,0.0000000,0.15,-0.04,0.00,0.00,0.00,1.05,1.22,15.40,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:47.490Z,3.502,False,STABILIZE,0.0000000,0.0000000,0.16,-0.04,0.00,0.00,0.00,1.05,1.23,15.40,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:47.990Z,4.002,False,STABILIZE,0.0000000,0.0000000,0.16,-0.04,0.00,0.00,0.00,1.04,1.23,15.40,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:48.490Z,4.502,False,STABILIZE,0.0000000,0.0000000,0.15,-0.04,0.00,0.00,0.00,1.04,1.23,15.40,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:48.992Z,5.004,False,STABILIZE,0.0000000,0.0000000,0.11,-0.04,0.00,0.00,0.00,1.04,1.23,15.40,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:49.493Z,5.505,False,STABILIZE,0.0000000,0.0000000,0.16,-0.04,0.00,0.00,0.01,1.04,1.23,15.41,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:49.995Z,6.007,False,STABILIZE,0.0000000,0.0000000,0.14,-0.04,0.00,0.00,0.01,1.04,1.23,15.41,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:50.497Z,6.509,False,STABILIZE,0.0000000,0.0000000,0.14,-0.04,0.00,0.00,0.01,1.04,1.23,15.41,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:50.998Z,7.009,False,STABILIZE,0.0000000,0.0000000,0.10,-0.04,0.00,0.00,0.01,1.04,1.23,15.42,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:51.498Z,7.509,False,STABILIZE,0.0000000,0.0000000,0.11,-0.04,0.00,0.00,0.02,1.04,1.23,15.41,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:51.999Z,8.010,False,STABILIZE,0.0000000,0.0000000,0.20,-0.04,0.00,0.00,0.02,1.04,1.23,15.41,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:52.587Z,8.598,False,STABILIZE,0.0000000,0.0000000,0.21,-0.04,0.00,0.00,0.01,1.04,1.23,15.41,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:53.090Z,9.101,False,STABILIZE,0.0000000,0.0000000,0.22,-0.04,0.00,0.00,0.01,1.04,1.23,15.41,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:53.590Z,9.601,False,STABILIZE,0.0000000,0.0000000,0.24,-0.04,0.00,0.00,0.00,1.04,1.23,15.42,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:54.090Z,10.102,False,STABILIZE,0.0000000,0.0000000,0.24,-0.04,0.00,0.00,0.00,1.04,1.23,15.42,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:54.592Z,10.603,False,STABILIZE,0.0000000,0.0000000,0.25,-0.04,0.00,0.00,0.00,1.04,1.23,15.42,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:55.187Z,11.198,False,STABILIZE,0.0000000,0.0000000,0.25,-0.04,0.00,0.00,0.00,1.04,1.22,15.42,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:55.687Z,11.699,False,STABILIZE,0.0000000,0.0000000,0.28,-0.04,0.00,0.00,-0.01,1.04,1.22,15.42,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:56.193Z,12.204,False,STABILIZE,0.0000000,0.0000000,0.28,-0.04,0.00,0.00,-0.01,1.04,1.22,15.42,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:56.693Z,12.705,False,STABILIZE,0.0000000,0.0000000,0.26,-0.04,0.00,0.00,-0.01,1.04,1.22,15.43,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:57.194Z,13.206,False,STABILIZE,0.0000000,0.0000000,0.26,-0.04,0.00,0.00,-0.01,1.04,1.22,15.43,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:57.694Z,13.706,False,STABILIZE,0.0000000,0.0000000,0.31,-0.04,0.00,0.00,-0.01,1.04,1.22,15.43,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:58.196Z,14.208,False,STABILIZE,0.0000000,0.0000000,0.33,-0.04,0.00,0.00,-0.01,1.05,1.23,15.43,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:58.786Z,14.798,False,STABILIZE,0.0000000,0.0000000,0.31,-0.04,0.00,0.00,-0.02,1.05,1.23,15.43,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:59.287Z,15.299,False,STABILIZE,0.0000000,0.0000000,0.30,-0.04,0.00,0.00,-0.02,1.05,1.22,15.43,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:51:59.787Z,15.799,False,STABILIZE,0.0000000,0.0000000,0.36,-0.04,0.00,0.00,-0.02,1.05,1.23,15.44,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:00.287Z,16.299,False,STABILIZE,0.0000000,0.0000000,0.31,-0.04,0.00,0.00,-0.02,1.05,1.23,15.44,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:00.787Z,16.799,False,STABILIZE,0.0000000,0.0000000,0.34,-0.04,0.00,0.00,-0.02,1.05,1.23,15.44,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:01.287Z,17.299,False,STABILIZE,0.0000000,0.0000000,0.37,-0.04,0.00,0.00,-0.02,1.05,1.23,15.45,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:01.788Z,17.800,False,STABILIZE,0.0000000,0.0000000,0.33,-0.04,0.00,0.00,-0.02,1.05,1.23,15.45,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:02.289Z,18.301,False,STABILIZE,0.0000000,0.0000000,0.34,-0.04,0.00,0.00,-0.02,1.05,1.23,15.45,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:02.789Z,18.801,False,STABILIZE,0.0000000,0.0000000,0.37,-0.04,0.00,0.00,-0.02,1.05,1.23,15.45,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:03.293Z,19.305,False,STABILIZE,0.0000000,0.0000000,0.37,-0.04,0.00,0.00,-0.02,1.05,1.22,15.46,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:03.794Z,19.805,False,STABILIZE,0.0000000,0.0000000,0.37,-0.04,0.00,0.00,-0.01,1.05,1.22,15.46,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:04.295Z,20.307,False,STABILIZE,0.0000000,0.0000000,0.36,-0.04,0.00,0.00,-0.01,1.05,1.22,15.46,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:04.796Z,20.807,False,STABILIZE,0.0000000,0.0000000,0.38,-0.04,0.00,0.00,-0.01,1.05,1.22,15.47,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:05.296Z,21.307,False,STABILIZE,0.0000000,0.0000000,0.39,-0.04,0.00,0.00,-0.01,1.05,1.22,15.47,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:05.885Z,21.897,False,STABILIZE,0.0000000,0.0000000,0.37,-0.04,0.00,0.00,-0.01,1.05,1.22,15.47,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:06.385Z,22.397,False,STABILIZE,0.0000000,0.0000000,0.39,-0.04,0.00,0.00,-0.01,1.05,1.22,15.47,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:06.887Z,22.899,False,STABILIZE,0.0000000,0.0000000,0.40,-0.04,0.00,0.00,-0.01,1.05,1.22,15.47,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
2026-07-10T08:52:07.393Z,23.405,False,STABILIZE,0.0000000,0.0000000,0.37,-0.04,0.00,0.00,-0.01,1.04,1.22,15.47,0.01,0.00,15.0,0,0.000,-0.01,-1,1,0,0,0,0,0,0,0,0,0,
